REGION,COUNTRY,NAME,LAT,LON,LAT_DEG,LAT_MIN,LAT_HEMI,LON_DEG,LON_MIN,LON_HEMI,INDEX_NO,Field10,Field11,Combo192,Combo206,Combo210,Combo196,Combo218,Combo198,Combo216,Combo231,Combo223,Combo225,Combo234,Combo236,Field24,Combo238,Combo240,Combo242,Combo244,Combo246,Combo248,Combo254,Combo256,Combo258,Combo260,Combo264,Combo262,Combo266,Combo268,Combo270,Combo272,Combo274,Combo276,Combo278,Combo280,Combo282,Combo284,Combo288,Combo290,Combo292,Combo294,Combo296,Combo304,Combo300,Combo302,Combo306,Combo308,Combo310,Combo312,Combo317,Combo321,Combo319,Combo323,Combo325,Combo327,Combo329,Combo332,Combo335,Combo337,Combo339,Combo341,Combo343,Combo345,Combo347,Combo349,Combo351
47910,SD,SAWAKIN HARBOR,19.133333333333333,37.35,19,8,N,37,21,E,47946,172,62144,S,CN,,,,,,,,,J,,0,,,,,,,,Y,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47950,EG,NUWEIBA EL MUZEIMA,28.966666666666665,34.65,28,58,N,34,39,E,47960,172,62220,V,CN,F,,,,Y,,,,L,,2,M,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,Y,Y,,,,,,Y,Y,,,,C,,
47950,EG,AL QUSAYR,26.1,34.28333333333333,26,6,N,34,17,E,47970,172,62230,V,OR,F,,Y,,Y,,L,A,L,,1,,N,,,,Y,Y,Y,,Y,,Y,Y,Y,,,,Y,,,Y,,N,Y,,,Y,,,,Y,Y,,,,,,Y,Y,,,,Y,Y,N,N,N,N,C,,
47950,EG,HAMRAWEIN,26.25,34.2,26,15,N,34,12,E,47974,172,62230,V,OR,,,,,Y,,,,K,,0,M,,,,,Y,Y,,,,N,N,Y,Y,,,,Y,,N,Y,,,,,,,,,,Y,Y,,,,,,,,,,,,Y,Y,,,,N,,S
47950,EG,BUR SAFAGA,26.733333333333334,33.95,26,44,N,33,57,E,47980,172,62177,S,CB,G,,Y,,Y,,F,A,J,,1,L,Y,,,,Y,Y,,,Y,,Y,Y,Y,,Y,Y,Y,,,Y,,Y,Y,,,Y,Y,,,Y,,,,,,Y,Y,Y,,,,N,Y,Y,N,N,N,,S,M
47950,EG,EL TUR HARBOR,28.233333333333334,33.61666666666667,28,14,N,33,37,E,47982,172,62191,V,CN,F,Y,Y,,Y,,,K,N,,0,M,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47950,EG,ZEIT BAY TERMINAL,27.833333333333332,33.6,27,50,N,33,36,E,47985,172,62191,S,OR,F,,,,Y,,O,C,N,C,1,M,,Y,,,Y,Y,Y,,,,Y,Y,Y,,Y,,Y,,Y,,,Y,Y,,,Y,,,Y,,Y,,,,,Y,,,,,,N,N,N,N,,,N,,
47950,EG,EAST ZEIT TERMINAL,27.85,33.6,27,51,N,33,36,E,47987,172,62191,V,OR,P,Y,Y,,Y,,O,C,,A,1,M,,,,,Y,Y,Y,,,,,Y,,,,,Y,,,,,,Y,,,Y,,,Y,,,,,,,,,,,,,N,N,N,N,,,N,,
47950,EG,SHARM EL SHEIKH,27.85,34.28333333333333,27,51,N,34,17,E,47988,172,62191,V,OR,P,,,,Y,,,A,O,,2,M,,,,,,Y,Y,,,Y,,,,,Y,Y,Y,,Y,,,,Y,,,Y,,,Y,,,,,,,,,,,,,Y,Y,Y,,,,C,,
47950,EG,ZEIT BAY LPG TERMINAL,27.8,33.56666666666667,27,48,N,33,34,E,47989,172,62191,V,OR,P,Y,Y,,Y,,O,C,,L,1,M,,,,,Y,Y,Y,,,,,Y,,,,,Y,,,,,,Y,,,Y,,,Y,,Y,,,,,Y,Y,,,,,N,N,N,N,,,N,,
47950,EG,EL GHARDAQA,27.216666666666665,33.85,27,13,N,33,51,E,47990,172,62188,V,CN,F,,Y,,Y,,N,K,,N,1,,,,,,Y,,Y,,,,,Y,Y,,Y,,Y,,Y,,,Y,,,,Y,,,,,,,,,,,,Y,,,,N,Y,N,N,N,N,D,,
47950,EG,RAS SHUKHIER,28.133333333333333,33.28333333333333,28,8,N,33,17,E,48015,172,62191,M,OR,F,,Y,,Y,N,J,A,N,F,0,M,,,,,Y,Y,Y,,,,Y,Y,Y,,Y,,Y,Y,Y,,,Y,Y,,,Y,Y,,Y,Y,Y,Y,Y,,,Y,,,,,,Y,N,N,,,,,,
47950,EG,RAS GHARIB,28.35,33.1,28,21,N,33,6,E,48020,172,62195,V,OR,P,,Y,,Y,,A,A,,M,1,M,Y,Y,,,Y,Y,Y,,,N,N,Y,Y,,Y,,Y,,Y,Y,Y,Y,,,,,,,N,Y,,,Y,,,,,,,,,Y,N,Y,Y,Y,Y,C,,
47950,EG,RAS BADRAN OIL TERMINAL,28.95,33.166666666666664,28,57,N,33,10,E,48025,172,62195,V,OR,P,Y,Y,,,,A,A,N,A,1,M,Y,,,,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,Y,,,Y,,,Y,,,,,,,,Y,,,,,N,N,N,N,,,N,,
47950,EG,NORTH AIN SUKHNA PORT,29.65,32.36666666666667,29,39,N,32,22,E,48030,172,62194,S,CB,F,,,,N,,F,A,F,,1,M,,Y,,,Y,Y,Y,,,,Y,,,,,,Y,,,,,Y,,,,Y,,,Y,Y,Y,,,Y,Y,,,,,,,,Y,,Y,,,,,
47950,EG,SOKHNA PORT GAS TANKER TERMINAL,29.683333333333334,32.36666666666667,29,41,N,32,22,E,48035,172,62194,V,CB,F,,,,,,L,A,,L,0,M,,,,,Y,Y,Y,,,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47950,EG,AS SUWAYS,29.966666666666665,32.55,29,58,N,32,33,E,48040,172,62193,L,CB,G,N,Y,N,Y,,D,M,N,L,2,M,,,Y,Y,Y,Y,Y,,Y,N,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,Y,Y,,N,,,Y,Y,Y,Y,,Y,Y,,,,Y,Y,Y,Y,Y,Y,B,M,L
47950,EG,EL-ADABIYA,29.866666666666667,32.46666666666667,29,52,N,32,28,E,48045,172,62193/4,S,CN,E,,Y,,Y,,G,G,H,,1,L,,Y,,,Y,Y,Y,,,,Y,Y,Y,,Y,,Y,Y,,Y,Y,Y,,,,Y,,,Y,,Y,,Y,Y,Y,Y,,,,,,,Y,Y,Y,,,B,,L
47950,EG,EL ISMAILIYA,30.583333333333332,32.28333333333333,30,35,N,32,17,E,48050,172,56082,S,LC,E,,,,Y,Y,D,J,P,,2,L,,,,,Y,Y,,,,,,Y,Y,,,,Y,Y,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,Y,,,,,,,
47950,EG,RAS SUDR,29.583333333333332,32.7,29,35,N,32,42,E,48053,172,62194,V,OR,P,,,,,,,H,,L,1,M,,,,,Y,Y,,,,,,Y,Y,Y,,,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,
47950,EG,AIN SUKHNA TERMINAL,29.583333333333332,32.36666666666667,29,35,N,32,22,E,48055,172,62195/4,L,OR,F,,,,Y,,,A,,A,2,L,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,,Y,,,Y,,,,,,,,,,,,,Y,N,Y,Y,,,N,,
47950,EG,ZAFARANA TERMINAL,29.166666666666668,32.68333333333333,29,10,N,32,41,E,48057,172,62195,V,OR,P,,,,,,,A,,F,0,M,,,,,Y,Y,Y,,,,,,,,,,Y,,Y,,,,,,,,,,N,,,,,,,,Y,,,,,,,,,,,,,
47950,EG,RAS ABU ZANIMAH,29.033333333333335,33.11666666666667,29,2,N,33,7,E,48060,172,62195,S,CN,F,,,,Y,Y,A,A,M,,1,L,Y,,,,Y,,Y,Y,,,N,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,,,Y,,,Y,,,,,,,,,,,,,Y,Y,N,,,,C,,
47950,EG,WADI FEIRAN,28.75,33.2,28,45,N,33,12,E,48065,172,62195,S,OR,F,,,,Y,,C,A,,J,0,M,Y,,,,Y,Y,,,,,Y,Y,Y,,,,Y,Y,Y,,Y,Y,Y,,,,,,Y,,,,,,,,,,,,,,Y,Y,N,,,,,
48075,IL,ELAT,29.55,34.95,29,33,N,34,57,E,48076,172,62225,S,CN,F,N,N,N,Y,,A,A,K,J,1,L,,Y,Y,N,Y,Y,,,,Y,Y,Y,Y,,Y,,Y,Y,Y,,Y,Y,,Y,,Y,Y,,Y,Y,,,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,C,S,S
48080,JO,AL AQABAH,29.516666666666666,35.0,29,31,N,35,0,E,48090,172,62225,V,OR,P,N,N,N,Y,,A,A,G,A,1,M,,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,,N,Y,Y,,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,B,,
48100,SA,SHARMAH,27.933333333333334,35.25,27,56,N,35,15,E,48104,172,62220,V,CN,P,,,,Y,,A,,,,0,M,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48100,SA,DUBA,27.566666666666666,35.53333333333333,27,34,N,35,32,E,48106,172,62230,S,OR,P,,,,Y,,J,,K,,1,M,,,,,,Y,Y,,,,Y,,,,Y,Y,Y,,,,,,Y,,,Y,,,,,Y,,,,,Y,Y,,,,,,Y,,,,,,,
48100,SA,DUBA BULK PLANT TANKER TERMINAL,27.316666666666666,35.9,27,19,N,35,54,E,48108,172,62230,V,OR,P,,,,,,A,F,,A,2,M,,,,,Y,Y,Y,,,,Y,,,,,,Y,,,,,,Y,,,Y,,,,,,,,,,,,,,,,N,N,N,,,,,,
48100,SA,YANBU,24.083333333333332,38.05,24,5,N,38,3,E,48120,172,62171,V,CB,P,N,Y,N,Y,Y,G,,J,A,1,M,,Y,Y,N,Y,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,N,Y,N,,,,Y,,,Y,,Y,Y,Y,Y,,,Y,N,N,,N,Y,Y,Y,,N,,C,,
48100,SA,KING FAHD PORT,23.95,38.21666666666667,23,57,N,38,13,E,48121,172,62172,V,CB,P,N,N,N,Y,,G,,F,A,1,M,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,,Y,Y,N,,Y,Y,Y,,,Y,Y,,Y,Y,,,,,Y,,,,,Y,Y,Y,Y,Y,Y,Y,,C,,
48100,SA,RABIGH,22.733333333333334,38.983333333333334,22,44,N,38,59,E,48130,172,62250,V,CB,F,Y,Y,N,N,N,A,J,G,A,1,M,,Y,,,Y,Y,Y,,Y,,,,,,,,Y,,Y,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
48100,SA,JIDDAH,21.483333333333334,39.18333333333333,21,29,N,39,11,E,48140,172,62241,S,CB,G,N,N,N,Y,N,F,M,M,M,1,M,N,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,,,,,Y,Y,,N,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,A,L,S
48100,SA,JIZAN,16.9,42.483333333333334,16,54,N,42,29,E,48142,172,62276,S,CB,G,N,,,Y,,H,D,J,F,2,M,Y,Y,,N,Y,Y,Y,,,,Y,Y,Y,,Y,,Y,Y,Y,,Y,Y,,,,Y,Y,,,Y,Y,Y,Y,,Y,Y,,,,,,Y,Y,Y,Y,,,C,,S
48143,YE,SALIF,15.3,42.666666666666664,15,18,N,42,40,E,48152,172,62285,V,CB,F,,,,Y,Y,K,A,H,,1,M,Y,,,,Y,Y,Y,,,Y,,N,,Y,,,Y,,Y,,Y,,Y,,,,N,,N,,,,,,,,Y,,,,,Y,Y,N,N,,,N,,
48143,YE,RAS ISA MARINE TERMINAL,15.133333333333333,42.6,15,8,N,42,36,E,48155,172,,L,,,,,,Y,Y,,A,,J,3,M,Y,Y,,,Y,Y,Y,Y,Y,,Y,,Y,,Y,Y,Y,Y,,,,Y,Y,,,Y,N,N,N,Y,,,,,,Y,N,N,N,,N,N,N,,Y,N,,N,,
48143,YE,AL AHMADI,14.833333333333334,42.96666666666667,14,50,N,42,58,E,48165,172,,S,CB,P,N,N,N,Y,N,K,L,N,N,1,M,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,,,,Y,N,Y,Y,Y,,Y,Y,,,,N,,,,Y,Y,Y,,Y,Y,Y,N,,,,,Y,Y,Y,,N,N,B,,
48143,YE,AL MUKHA,13.316666666666666,43.25,13,19,N,43,15,E,48175,172,,M,CN,P,,,,Y,,L,L,L,L,1,M,,Y,,,Y,Y,,,,,Y,,,,,,Y,Y,N,,,,,,,Y,,,,,Y,,,,,Y,,,,,,,,,,,,N,,
48143,YE,ADEN,12.783333333333333,44.95,12,47,N,44,57,E,48190,172,62098,M,CN,G,Y,N,N,Y,,G,D,F,F,1,M,Y,Y,Y,N,Y,Y,Y,Y,Y,,Y,,Y,,Y,Y,Y,Y,Y,,,Y,Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,,,A,L,S
48195,YE,NISHTUN,15.816666666666666,52.2,15,49,N,52,12,E,48198,172,62310,V,CN,F,Y,Y,,,,,K,O,,1,M,,,,N,Y,Y,,,,,N,,,Y,,,,,,,,,,,,Y,N,,N,Y,,,,,,Y,,,,,,,Y,,Y,,,N,,
48195,YE,ASH SHIHR OIL TERMINAL,14.733333333333333,49.5,14,44,N,49,30,E,48202,172,62306,V,CN,P,,,,Y,,,,A,A,2,,N,,,N,Y,Y,Y,Y,Y,,,Y,,,,,Y,Y,,,,,Y,,,Y,N,,N,Y,,,,,,Y,,,,,,N,N,N,N,,,N,L,
48195,YE,AL MUKALLA,14.516666666666667,49.11666666666667,14,31,N,49,7,E,48210,172,62302,S,CB,F,,,,,,J,A,L,A,1,L,N,Y,Y,,Y,Y,Y,Y,Y,N,Y,,Y,,Y,Y,Y,Y,Y,,,Y,Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,,,Y,Y,Y,Y,,,C,L,
48195,YE,RUDUM TERMINAL,13.983333333333333,47.916666666666664,13,59,N,47,55,E,48214,172,62302,V,OR,P,Y,Y,,,,,M,,,0,M,,,,,Y,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48195,YE,BALHAF,13.966666666666667,48.18333333333333,13,58,N,48,11,E,48216,172,62302,V,OR,P,Y,Y,,,,,M,L,,0,M,,,,,Y,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48225,OM,MINA RAYSUT,16.933333333333334,54.016666666666666,16,56,N,54,1,E,48230,172,62313,S,CB,G,Y,Y,N,Y,N,F,K,L,,2,L,Y,,Y,Y,Y,Y,Y,,,,Y,Y,Y,,Y,,Y,Y,Y,,Y,,,,,Y,Y,,N,Y,Y,,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,,C,,
48225,OM,QALHAT LNG TERMINAL,22.683333333333334,59.4,22,41,N,59,24,E,48240,172,62350,V,OR,P,,,,,,,C,,M,3,M,N,,,,Y,Y,,,,,Y,,,,Y,,Y,Y,,,Y,,,,,Y,N,,N,,,,,,,,,,,,,N,N,N,N,,,,,
48225,OM,MINA QABUS,23.633333333333333,58.583333333333336,23,38,N,58,35,E,48250,172,62355,V,CB,G,N,N,N,Y,Y,L,A,H,,3,M,,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,,,Y,Y,,Y,,Y,Y,Y,Y,Y,,Y,,,,,Y,Y,Y,,Y,Y,C,,
48225,OM,MINA AL FAHL,23.633333333333333,58.516666666666666,23,38,N,58,31,E,48255,172,62343,S,OR,P,N,N,N,Y,N,,B,,A,2,M,Y,Y,,Y,Y,Y,Y,Y,,,Y,Y,,,Y,,Y,Y,,,,Y,Y,,,Y,Y,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,N,N,,
48225,OM,PORT OF SOHAR,24.516666666666666,56.63333333333333,24,31,N,56,38,E,48257,172,,S,CB,F,,,,Y,,F,A,F,F,3,,,,,,Y,Y,,,,,Y,,,,,,Y,,,,Y,,,,,,Y,,N,Y,Y,Y,,Y,,Y,,,,,,,,,,,,,,
48225,OM,KHAWR KHASAB,26.216666666666665,56.233333333333334,26,13,N,56,14,E,48259,172,62392,S,CN,F,,,,,,,,O,,0,M,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,
48260,AE,FUJAYRAH HARBOR,25.166666666666668,56.333333333333336,25,10,N,56,20,E,48262,172,62366,S,CB,F,Y,,N,Y,Y,G,A,G,E,3,L,Y,Y,,,Y,Y,Y,,,,Y,Y,Y,,Y,,Y,Y,Y,,Y,Y,Y,,,Y,Y,,Y,,Y,Y,,,Y,Y,,,,,Y,Y,Y,Y,Y,,,C,,
48260,AE,KHAWR FAKKAN,25.35,56.38333333333333,25,21,N,56,23,E,48263,172,62366,M,CN,F,N,N,N,N,N,H,A,F,,3,L,Y,,N,N,Y,Y,Y,,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,,Y,Y,,,,Y,Y,,Y,,Y,,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,,,B,,
48260,AE,MINA SAQR,25.983333333333334,56.05,25,59,N,56,3,E,48264,172,62392,V,CB,F,N,N,N,N,,J,C,J,,2,M,Y,,Y,N,Y,Y,Y,,,,Y,Y,,,Y,,Y,,Y,,,,,,,Y,Y,,N,Y,Y,,,,Y,Y,Y,,,,Y,,Y,Y,Y,,,B,,
48260,AE,FATEH OIL TERMINAL,25.583333333333332,54.416666666666664,25,35,N,54,25,E,48265,172,62498,V,OR,P,N,N,N,Y,,A,A,,A,2,L,Y,Y,,,Y,Y,Y,,,N,,,Y,,,Y,Y,Y,N,,,Y,Y,,,N,N,,N,,,,,,,Y,,,,,,N,N,N,N,N,N,N,,
48260,AE,ZIRKUH PETROLEUM PORT,25.016666666666666,53.0,25,1,N,53,0,E,48266,172,62408,M,OR,,,,,,,C,,,C,2,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48260,AE,ZIRKUH OIL FIELD,24.866666666666667,53.05,24,52,N,53,3,E,48267,172,62033,S,OR,P,,,,Y,,C,,,C,1,,N,,,,Y,Y,,,,,Y,,Y,,,,Y,,,,,Y,Y,,,Y,N,,,,Y,,,,,Y,,,,,,N,N,N,,,,N,,
48260,AE,MUBARRAZ OIL TERMINAL,24.433333333333334,53.516666666666666,24,26,N,53,31,E,48268,172,62407,S,OR,F,,,,Y,Y,G,F,,F,2,L,N,Y,,,Y,Y,Y,Y,Y,,N,Y,Y,Y,,,Y,,N,,Y,Y,,,,N,N,,N,,,,,,,,,,,,Y,N,N,N,Y,Y,,B,M,
48260,AE,AL JAZEERA PORT,25.716666666666665,55.78333333333333,25,43,N,55,47,E,48269,172,62460,S,CN,,,,,,,,C,N,,1,,,,,,Y,Y,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48260,AE,AJMAN,25.416666666666668,55.43333333333333,25,25,N,55,26,E,48270,172,,V,OR,F,,,,,,M,K,N,,2,M,,,,,Y,Y,,,,,Y,,,Y,,,,,Y,,Y,,Y,,,Y,Y,,Y,,,,Y,Y,Y,Y,Y,,,,,,Y,Y,Y,,,B,L,
48260,AE,ASH SHARIQAH,25.416666666666668,55.36666666666667,25,25,N,55,22,E,48271,172,62512,S,CB,F,,,,Y,,G,N,N,,1,L,,,N,N,Y,Y,Y,,,,Y,Y,,Y,,,Y,Y,Y,,Y,N,,,,Y,N,,Y,,Y,,,,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,B,M,
48260,AE,SHARJAH OFFSHORE TERMINAL,25.583333333333332,55.4,25,35,N,55,24,E,48272,172,62406,S,OR,P,,,,Y,,,J,,B,1,L,N,Y,,,Y,Y,Y,,,,Y,Y,,,,,Y,Y,Y,,,Y,Y,,,Y,N,,,,,,,,,,,,,,,N,N,N,N,,,N,,
48260,AE,UMM AL QAYWAYN,25.583333333333332,55.583333333333336,25,35,N,55,35,E,48273,172,62406,S,CN,P,,,,Y,Y,K,H,K,K,1,M,,Y,,,,Y,Y,Y,,,,Y,Y,,,Y,Y,Y,Y,,Y,,,,,Y,Y,,,Y,,,,,Y,,Y,,,,,,Y,Y,Y,,,C,,
48260,AE,AL HAMRIYAH LPG TERMINAL,25.466666666666665,55.483333333333334,25,28,N,55,29,E,48274,172,62512,S,CB,G,,,,Y,,G,F,G,G,1,L,,Y,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,,,Y,,,,,Y,N,,N,,,,,,,,,,,,,N,N,N,N,,,N,,
48260,AE,DUBAYY,25.266666666666666,55.3,25,16,N,55,18,E,48275,172,62446,S,CB,G,N,N,N,Y,,H,E,H,J,2,L,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,,N,Y,Y,,Y,,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,A,L,
48260,AE,MINA JABAL ALI,25.016666666666666,55.05,25,1,N,55,3,E,48276,172,62464,L,CB,F,,,,Y,,F,B,J,G,1,L,N,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,,,Y,Y,,N,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,N,N,A,,
48260,AE,JAZIRAT DAS,25.15,52.86666666666667,25,9,N,52,52,E,48277,172,62449,V,OR,F,,,,Y,,B,A,,A,2,M,N,N,Y,N,Y,Y,Y,,,Y,Y,Y,Y,Y,N,,Y,Y,,,Y,Y,Y,,,Y,N,,N,,,,,Y,Y,Y,Y,,,,,N,N,N,N,,,N,,
48260,AE,ABU ZABY,24.5,54.333333333333336,24,30,N,54,20,E,48278,172,62463,M,CB,G,Y,N,N,Y,,G,C,H,H,2,L,,Y,Y,N,Y,Y,Y,,Y,,Y,Y,,Y,,N,Y,Y,Y,Y,Y,Y,,,,Y,Y,,Y,,Y,,Y,Y,Y,Y,Y,,,,,Y,Y,Y,Y,N,Y,B,M,
48260,AE,UMM AN NAR,24.45,54.483333333333334,24,27,N,54,29,E,48279,172,62444,V,RN,G,Y,,,Y,Y,J,,L,,1,M,N,N,Y,,Y,Y,Y,,,,Y,Y,Y,,,,Y,Y,,,Y,Y,,,,,,,N,Y,,,,Y,,,,,,,,N,N,N,N,N,N,N,,
48260,AE,HULAYLAH OIL TERMINAL,25.983333333333334,55.93333333333333,25,59,N,55,56,E,48280,172,62392,V,OR,P,Y,Y,,Y,Y,C,A,,C,0,M,,,,N,Y,Y,Y,,,,Y,,,,Y,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
48260,AE,JABAL AZ ZANNAH/RUWAYS,24.2,52.7,24,12,N,52,42,E,48282,172,62404,M,CB,F,N,N,N,Y,,G,F,J,D,5,L,Y,Y,Y,N,Y,Y,Y,,,N,Y,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,,,N,N,,N,,,,,,,,N,N,N,N,N,Y,Y,Y,Y,N,N,N,,
48285,QA,UMM SAID,24.916666666666668,51.56666666666667,24,55,N,51,34,E,48287,172,62402,S,OR,F,Y,N,N,Y,,H,J,G,H,2,M,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,,,Y,N,,N,,Y,,,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,C,,S
48285,QA,DOHA,25.283333333333335,51.53333333333333,25,17,N,51,32,E,48290,172,62409,S,CN,F,,,,Y,Y,J,J,M,,2,M,Y,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,,N,,Y,,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,B,,
48285,QA,JAZIRAT HALUL,25.683333333333334,52.416666666666664,25,41,N,52,25,E,48295,172,62409,V,OR,F,N,N,N,Y,,A,B,O,A,1,L,Y,Y,Y,Y,Y,Y,Y,,Y,N,Y,Y,Y,,Y,,Y,Y,,,,Y,,,,Y,N,,N,,,,,,,,Y,,,N,N,N,N,N,Y,N,N,N,,
48285,QA,RAS LAFFAN,25.916666666666668,51.583333333333336,25,55,N,51,35,E,48297,172,62417,M,CB,G,Y,N,N,Y,N,G,C,H,H,2,M,,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,N,,Y,,Y,Y,Y,,Y,,,,,Y,Y,N,N,Y,Y,,Y,Y,Y,Y,Y,,,,,Y,N,N,N,,,N,,
48285,QA,AL SHAHEEN TERMINAL,26.583333333333332,52.0,26,35,N,52,0,E,48298,172,62531,V,OR,N,,,,Y,,,A,,A,0,M,Y,,,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,Y,N,,N,Y,,,Y,,,,,,,,,N,N,N,,,,N,,
48285,QA,AL RAYYAN TERMINAL,26.65,51.55,26,39,N,51,33,E,48300,172,62531,V,OR,N,Y,Y,,Y,,A,A,,C,2,M,,,,,Y,N,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,,,,Y,N,,N,Y,,,Y,,,,,,,,,N,N,N,,,N,,,
48305,BH,AL MANAMAH,26.233333333333334,50.583333333333336,26,14,N,50,35,E,48310,172,62412,S,CN,F,Y,,,Y,,O,L,,,2,L,,,,Y,Y,Y,Y,,Y,,,,Y,,,,Y,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,N,,
48305,BH,SITRAH,26.166666666666668,50.666666666666664,26,10,N,50,40,E,48320,172,,M,OR,F,Y,N,N,Y,Y,G,G,G,G,2,M,Y,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,,N,Y,Y,Y,,,,Y,,,,,Y,Y,Y,Y,Y,Y,Y,C,L,
48305,BH,MINA SALMAN,26.2,50.63333333333333,26,12,N,50,38,E,48325,172,62453,M,CN,F,Y,N,N,Y,N,G,G,G,,2,M,,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,B,L,M
48305,BH,KHALIFA BIN SALMAN,26.25,50.75,26,15,N,50,45,E,48327,172,62453,M,CB,F,,,,,,G,G,G,,2,L,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,,Y,,Y,Y,Y,,Y,,,,,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,
48330,SA,DAMMAM,26.5,50.2,26,30,N,50,12,E,48335,172,62416,S,CB,F,N,N,N,N,,G,G,H,,2,L,Y,Y,N,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,L,M
